freq,nrg_bal,siec,unit,geo,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
A,FC_OTH_HH_E,RA410,KTOE,MD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,FC_OTH_HH_E,RA410,KTOE,ME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.242,4.593
A,FC_OTH_HH_E,RA410,KTOE,MK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.889,2.899,3.1,3.111
A,FC_OTH_HH_E,RA410,KTOE,MT,4.366,4.639,4.806,4.944,4.989,5.031,5.068,5.115,3.6,3.21,2.887,2.563
A,FC_OTH_HH_E,RA410,KTOE,NL,21.138,21.544,21.735,21.926,21.759,22.093,22.547,22.475,22.237,22.308,22.475,22.022
A,FC_OTH_HH_E,RA410,KTOE,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,FC_OTH_HH_E,RA410,KTOE,PL,20.445,29.975,39.529,46.408,48.557,50.85,66.01,74.535,79.732,99.688,102.735,91.576
A,FC_OTH_HH_E,RA410,KTOE,PT,43.661,46.121,48.151,50.373,52.781,57.376,57.798,60.415,63.288,64.419,68.336,69.17
A,FC_OTH_HH_E,RA410,KTOE,RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,FC_OTH_HH_E,RA410,KTOE,RS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,FC_OTH_HH_E,RA410,KTOE,SE,11.178,11.178,11.274,11.178,11.082,10.915,10.653,10.414,10.151,9.793,9.53,9.219
A,FC_OTH_HH_E,RA410,KTOE,SI,10.168,10.232,10.367,10.494,10.529,10.561,10.599,9.479,10.451,10.371,10.295,10.041
A,FC_OTH_HH_E,RA410,KTOE,SK,5.278,4.61,4.657,4.681,5.852,6.401,6.831,7.237,7.786,8.169,7.667,8.933
A,FC_OTH_HH_E,RA410,KTOE,TR,517.985,523.001,544.545,539.004,548.0,570.0,537.0,548.0,559.0,783.855,863.758,954.75
A,FC_OTH_HH_E,RA410,KTOE,UA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
A,FC_OTH_HH_E,RA410,KTOE,UK,47.889,49.561,50.683,35.301,35.684,35.97,36.137,,,,,
A,FC_OTH_HH_E,RA410,KTOE,XK,0.096,0.096,0.096,0.096,0.096,0.103,0.104,0.103,0.099,0.095,0.103,0.08
A,FC_OTH_HH_E,RA600,KTOE,AL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.279
A,FC_OTH_HH_E,RA600,KTOE,AT,99.636,104.691,136.798,144.797,148.266,169.958,172.505,229.928,287.729,275.27,378.3,377.643
A,FC_OTH_HH_E,RA600,KTOE,BA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,FC_OTH_HH_E,RA600,KTOE,BE,27.969,33.422,41.617,53.707,63.213,76.388,90.969,105.379,178.96,202.577,236.563,286.66
A,FC_OTH_HH_E,RA600,KTOE,BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,FC_OTH_HH_E,RA600,KTOE,CY,1.481,1.552,1.552,1.552,1.55,11.611,12.83,13.061,13.734,12.76,13.018,13.254
A,FC_OTH_HH_E,RA600,KTOE,CZ,65.858,75.595,86.404,100.439,117.527,138.238,162.211,186.999,215.89,309.046,370.138,393.809
A,FC_OTH_HH_E,RA600,KTOE,DE,702.852,775.652,844.511,913.156,988.679,1061.909,1147.941,1254.06,1352.513,1549.513,1335.483,1537.475
A,FC_OTH_HH_E,RA600,KTOE,DK,111.643,117.742,131.932,148.098,152.053,173.397,197.283,227.291,266.486,267.178,308.549,346.598
A,FC_OTH_HH_E,RA600,KTOE,EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.538
A,FC_OTH_HH_E,RA600,KTOE,EL,0.0,0.0,0.0,0.0,61.563,69.337,72.346,83.405,98.865,105.076,109.742,163.019
A,FC_OTH_HH_E,RA600,KTOE,ES,0.0,74.14,90.314,107.194,126.235,145.146,162.206,178.294,195.373,211.631,233.122,253.222
A,FC_OTH_HH_E,RA600,KTOE,EU27_2020,2854.509,3022.913,3477.542,4000.259,4980.779,5410.877,6025.516,6445.877,8571.105,9353.438,10174.144,11006.382
A,FC_OTH_HH_E,RA600,KTOE,FI,0.0,0.0,0.0,0.0,500.119,513.328,535.707,499.618,631.58,688.64,729.698,719.069
A,FC_OTH_HH_E,RA600,KTOE,FR,1686.039,1447.543,1710.848,2054.456,2182.981,2331.993,2636.288,2711.235,3629.392,3579.472,3983.84,4162.827
A,FC_OTH_HH_E,RA600,KTOE,GE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,FC_OTH_HH_E,RA600,KTOE,HR,15.004,12.403,14.842,15.707,15.859,15.031,14.417,14.622,15.957,14.121,14.565,15.463
A,FC_OTH_HH_E,RA600,KTOE,HU,0.0,0.0,0.0,0.0,4.825,6.759,9.291,11.775,19.968,29.33,34.991,51.495
A,FC_OTH_HH_E,RA600,KTOE,IE,12.878,14.36,16.845,20.009,20.654,21.554,24.745,28.972,35.356,48.153,63.12,78.278
A,FC_OTH_HH_E,RA600,KTOE,IS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,FC_OTH_HH_E,RA600,KTOE,IT,0.0,0.0,0.0,0.0,101.719,99.664,96.127,95.314,642.28,773.319,826.099,855.784
A,FC_OTH_HH_E,RA600,KTOE,LT,0.0,0.0,0.0,0.0,0.0,22.26,23.335,27.754,58.374,78.413,101.963,138.769
A,FC_OTH_HH_E,RA600,KTOE,LU,0.725,1.022,1.465,1.93,2.56,3.255,3.854,4.349,4.874,5.41,5.927,6.396
A,FC_OTH_HH_E,RA600,KTOE,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335,0.92,1.435,1.575
A,FC_OTH_HH_E,RA600,KTOE,MD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,FC_OTH_HH_E,RA600,KTOE,ME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,FC_OTH_HH_E,RA600,KTOE,MK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,FC_OTH_HH_E,RA600,KTOE,MT,0.0,0.0,0.0,0.0,5.763,6.341,8.136,9.046,10.781,11.816,12.848,14.176
A,FC_OTH_HH_E,RA600,KTOE,NL,32.675,36.316,40.369,48.557,61.761,79.738,107.965,149.648,195.893,269.45,367.014,435.611
A,FC_OTH_HH_E,RA600,KTOE,NO,366.235,385.631,405.73,426.614,447.066,474.522,501.414,518.781,549.295,590.221,630.257,658.259
A,FC_OTH_HH_E,RA600,KTOE,PL,78.532,97.151,119.039,141.871,167.44,197.034,236.601,277.91,345.824,493.149,587.075,648.038
A,FC_OTH_HH_E,RA600,KTOE,PT,0.0,211.258,213.329,214.588,221.673,230.7,241.847,255.111,267.968,301.959,311.08,238.832
A,FC_OTH_HH_E,RA600,KTOE,RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,FC_OTH_HH_E,RA600,KTOE,RS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,FC_OTH_HH_E,RA600,KTOE,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,FC_OTH_HH_E,RA600,KTOE,SI,19.217,20.066,27.677,34.198,36.339,37.236,40.855,44.987,51.693,54.457,62.558,70.452
A,FC_OTH_HH_E,RA600,KTOE,SK,0.0,0.0,0.0,0.0,0.0,0.0,28.057,37.119,51.28,71.778,87.016,102.399
A,FC_OTH_HH_E,RA600,KTOE,TR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,FC_OTH_HH_E,RA600,KTOE,UA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
A,FC_OTH_HH_E,RA600,KTOE,UK,66.563,82.643,93.795,84.456,87.752,93.198,100.076,,,,,
A,FC_OTH_HH_E,RA600,KTOE,XK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,FC_OTH_HH_E,TOTAL,KTOE,AL,580.003,556.243,532.287,496.35,492.58,510.484,504.986,538.642,548.63,524.447,513.467,523.736
A,FC_OTH_HH_E,TOTAL,KTOE,AT,6911.132,6239.87,6631.937,6919.098,6955.601,6531.091,6687.86,7033.251,7811.649,7108.457,7270.904,6932.267
A,FC_OTH_HH_E,TOTAL,KTOE,BA,,980.816,1113.03,1139.361,1045.641,1719.424,1686.605,1800.155,1787.67,1840.954,1780.052,1750.849
A,FC_OTH_HH_E,TOTAL,KTOE,BE,9085.395,7442.63,8229.602,8255.911,8131.16,8039.139,7503.961,7581.389,8228.015,7036.456,6947.24,7099.329
A,FC_OTH_HH_E,TOTAL,KTOE,BG,2241.036,2164.991,2192.912,2252.111,2318.715,2229.672,2162.252,2382.245,2403.893,2137.397,2046.582,1961.546
A,FC_OTH_HH_E,TOTAL,KTOE,CY,304.971,292.183,323.916,333.642,342.362,334.957,359.703,363.552,355.143,360.543,336.459,347.807
A,FC_OTH_HH_E,TOTAL,KTOE,CZ,7269.133,6554.173,6769.51,7090.172,7202.965,7042.708,6963.387,7148.052,7864.166,7157.766,6416.158,6229.411
A,FC_OTH_HH_E,TOTAL,KTOE,DE,62517.628,53648.149,54959.824,56963.58,56777.115,55822.36,57743.03,57979.779,57672.167,57434.806,52434.691,52455.834
A,FC_OTH_HH_E,TOTAL,KTOE,DK,4484.143,4143.762,4445.518,4601.363,4498.219,4450.344,4389.392,4273.399,4519.97,3998.544,4096.01,4135.652
A,FC_OTH_HH_E,TOTAL,KTOE,EE,933.506,888.143,857.435,930.578,940.914,941.042,951.351,944.704,965.256,963.88,935.976,978.233
A,FC_OTH_HH_E,TOTAL,KTOE,EL,3821.337,3844.875,4460.625,4337.452,4401.052,3903.48,4099.875,4277.83,4278.524,4325.475,3773.874,3862.774
A,FC_OTH_HH_E,TOTAL,KTOE,ES,14888.925,14787.31,15269.842,14331.695,14392.022,15178.832,14445.322,14555.763,14513.752,14016.209,13671.209,13879.984
A,FC_OTH_HH_E,TOTAL,KTOE,EU27_2020,267762.82,235461.261,246412.024,252786.185,253568.328,251403.582,248877.415,249259.394,262365.267,241805.633,228513.357,228130.777
A,FC_OTH_HH_E,TOTAL,KTOE,FI,5172.734,5126.2,4950.975,5342.235,5761.435,5691.11,5631.035,5284.813,5962.385,5594.322,5465.387,5362.842
A,FC_OTH_HH_E,TOTAL,KTOE,FR,46934.921,38260.942,40692.404,43102.268,42420.967,41029.548,40771.075,39984.582,43310.438,37920.921,36640.154,36623.464
A,FC_OTH_HH_E,TOTAL,KTOE,GE,1159.32,1194.979,1201.348,1266.269,1336.297,1227.303,1300.65,1408.174,1507.717,1575.63,1586.086,1740.68
A,FC_OTH_HH_E,TOTAL,KTOE,HR,2493.453,2228.532,2429.916,2409.158,2392.72,2298.895,2238.586,2277.143,2441.87,2286.359,2224.526,2213.975
A,FC_OTH_HH_E,TOTAL,KTOE,HU,6209.747,5487.452,5969.813,6156.505,6294.138,5818.115,5676.869,5980.487,6374.4,5821.192,5367.117,5327.465
A,FC_OTH_HH_E,TOTAL,KTOE,IE,2920.575,2671.878,2829.165,2918.087,2768.312,2950.805,2868.37,3132.847,2983.656,2615.339,2497.658,2627.755
A,FC_OTH_HH_E,TOTAL,KTOE,IS,399.164,384.692,392.234,423.296,422.526,505.489,454.055,482.238,500.795,443.212,453.257,494.519
A,FC_OTH_HH_E,TOTAL,KTOE,IT,34230.62,29545.98,32494.483,32185.101,32898.639,31905.559,31138.335,30655.992,33244.961,29426.979,26546.617,26782.433
A,FC_OTH_HH_E,TOTAL,KTOE,LT,1467.198,1400.9,1359.131,1433.211,1455.374,1511.606,1447.177,1433.361,1629.694,1558.114,1530.945,1616.951
A,FC_OTH_HH_E,TOTAL,KTOE,LU,498.056,468.025,508.946,525.178,535.579,500.518,463.194,497.737,479.175,454.444,438.685,443.037
A,FC_OTH_HH_E,TOTAL,KTOE,LV,1267.242,1238.471,1105.582,1143.483,1195.604,1231.009,1187.967,1115.366,1202.993,1115.069,1079.133,1099.341
A,FC_OTH_HH_E,TOTAL,KTOE,MD,1147.203,1169.757,1179.946,1233.669,1316.751,1338.83,1236.74,1203.437,1316.674,1072.23,1009.203,1028.916
A,FC_OTH_HH_E,TOTAL,KTOE,ME,269.251,256.273,265.421,264.617,263.151,248.017,243.959,243.169,257.803,248.872,256.235,294.534
A,FC_OTH_HH_E,TOTAL,KTOE,MK,519.019,523.579,531.06,491.613,529.132,483.576,492.266,508.56,527.087,492.381,474.773,476.652
A,FC_OTH_HH_E,TOTAL,KTOE,MT,73.999,73.904,79.865,77.575,91.096,93.033,101.528,105.933,110.244,117.719,116.023,121.621
A,FC_OTH_HH_E,TOTAL,KTOE,NL,11412.549,9116.954,9534.29,9812.913,9584.967,9551.684,9330.173,9110.154,10087.558,8201.73,7673.371,7689.932
A,FC_OTH_HH_E,TOTAL,KTOE,NO,4451.032,4188.006,4352.562,4485.674,4549.023,4573.027,4499.666,4527.554,4774.72,4390.55,4635.938,4664.267
A,FC_OTH_HH_E,TOTAL,KTOE,PL,20492.305,19034.846,19032.461,19886.302,20063.177,22557.493,20993.899,21101.347,22130.789,20492.124,19916.392,19636.596
A,FC_OTH_HH_E,TOTAL,KTOE,PT,2634.808,2776.692,2751.749,2819.484,2801.785,2877.758,2891.348,3014.19,3022.524,2965.934,3019.665,2939.639
A,FC_OTH_HH_E,TOTAL,KTOE,RO,7721.97,7409.681,7375.183,7414.92,7732.038,7775.08,7753.283,8007.426,8764.871,7894.699,7552.174,7434.117
A,FC_OTH_HH_E,TOTAL,KTOE,RS,2846.752,2752.802,2826.152,2924.237,2853.554,2838.427,2854.671,3488.068,3555.492,3426.41,3388.771,3348.074
A,FC_OTH_HH_E,TOTAL,KTOE,SE,7694.262,7229.333,7411.176,7659.147,7696.829,7490.34,7363.914,7182.148,7878.771,7062.293,7050.024,6995.723
A,FC_OTH_HH_E,TOTAL,KTOE,SI,1238.44,1060.348,1172.476,1196.324,1171.381,1101.397,1076.85,1091.333,1162.089,1052.349,1040.915,1033.167
A,FC_OTH_HH_E,TOTAL,KTOE,SK,2842.735,2325.037,2573.288,2688.692,2744.162,2546.007,2637.679,2744.571,2966.314,2686.513,2425.468,2299.882
A,FC_OTH_HH_E,TOTAL,KTOE,TR,19807.984,19166.344,20153.33,20710.961,23456.794,21687.504,23666.094,26034.742,26422.866,26948.909,25697.599,28979.219
A,FC_OTH_HH_E,TOTAL,KTOE,UA,23446.497,20357.427,16551.87,17348.751,16483.165,15986.088,14015.7,13654.325,,,,
A,FC_OTH_HH_E,TOTAL,KTOE,UK,41458.259,35813.099,37257.018,37970.686,36772.29,38307.568,38134.984,,,,,
A,FC_OTH_HH_E,TOTAL,KTOE,XK,494.163,479.943,476.388,549.413,571.465,573.404,586.881,608.818,655.497,554.853,530.47,477.211
